Food_code,Seq_num,Additional_food_description,Start_date,End_date
54338100,4,reduced fat and reduced sodium,2017-01-01,2018-12-31
54340100,1,Glutino,2017-01-01,2018-12-31
54340100,2,Van's,2017-01-01,2018-12-31
54340100,3,multigrain,2017-01-01,2018-12-31
54340110,1,Glutino,2017-01-01,2018-12-31
54340110,2,Van's,2017-01-01,2018-12-31
54340110,3,cheese flavored,2017-01-01,2018-12-31
54350000,1,Gerber Graduates Veggie Crackers,2017-01-01,2018-12-31
54350010,1,"Gerber Fruit Puffs, all flavors",2017-01-01,2018-12-31
54350010,2,Gerber Veggie Puffs,2017-01-01,2018-12-31
54350020,1,"store brand fruit or veggie puffs, all flavors",2017-01-01,2018-12-31
54350020,2,"baby food puff, NFS",2017-01-01,2018-12-31
54360000,1,Gerber Graduate Lil' Crunchies Snacks,2017-01-01,2018-12-31
54401011,2,corn nuggets,2017-01-01,2018-12-31
54401011,4,plain or flavored,2017-01-01,2018-12-31
54401021,1,Dipsy Doodles,2017-01-01,2018-12-31
54401021,2,Bugles,2017-01-01,2018-12-31
54401021,3,"corn chips, NFS",2017-01-01,2018-12-31
54401026,1,all flavors,2017-01-01,2018-12-31
54401026,2,corn-cheese chips,2017-01-01,2018-12-31
54401026,3,"Dipsy Doodles, flavored",2017-01-01,2018-12-31
54401031,1,original,2017-01-01,2018-12-31
54401031,2,scoops,2017-01-01,2018-12-31
54401031,3,"Fritos, NFS",2017-01-01,2018-12-31
54401035,1,all flavors,2017-01-01,2018-12-31
54401055,1,"corn-cheese puffs, curls, or twists",2017-01-01,2018-12-31
54401055,2,all flavors,2017-01-01,2018-12-31
54401055,3,Cheez Doodles,2017-01-01,2018-12-31
54401055,4,puffed corn,2017-01-01,2018-12-31
54401055,5,"corn puffs, NFS",2017-01-01,2018-12-31
54401065,1,all flavors,2017-01-01,2018-12-31
54401065,2,baked,2017-01-01,2018-12-31
54401065,3,"low fat corn cheese puffs, curls, or twists",2017-01-01,2018-12-31
54401065,4,reduced fat,2017-01-01,2018-12-31
54401065,5,light,2017-01-01,2018-12-31
54401065,6,Cheetos Oven Baked,2017-01-01,2018-12-31
54401065,7,Cheetos Puff Reduced Fat,2017-01-01,2018-12-31
54401065,8,Pirate's Booty,2017-01-01,2018-12-31
54401065,9,Smartfood,2017-01-01,2018-12-31
54401065,10,puffed corn,2017-01-01,2018-12-31
54401075,1,original,2017-01-01,2018-12-31
54401075,2,Tostitos,2017-01-01,2018-12-31
54401075,3,tostada chips,2017-01-01,2018-12-31
54401075,4,multigrain,2017-01-01,2018-12-31
54401075,5,plain nacho chips,2017-01-01,2018-12-31
54401081,1,"Cheetos, puffs",2017-01-01,2018-12-31
54401081,2,"Cheetos, crunchy",2017-01-01,2018-12-31
54401081,3,Cheetos Mix-Ups,2017-01-01,2018-12-31
54401085,1,all flavors,2017-01-01,2018-12-31
54401085,2,nacho tortilla chips,2017-01-01,2018-12-31
54401085,4,Takis,2017-01-01,2018-12-31
54401085,5,rolled tortilla chips,2017-01-01,2018-12-31
54401085,6,flavored nacho chips,2017-01-01,2018-12-31
54401085,7,flavored Tostitos,2017-01-01,2018-12-31
54401090,4,all flavors,2017-01-01,2018-12-31
54401090,5,corn-cheese chips,2017-01-01,2018-12-31
54401090,6,unsalted,2017-01-01,2018-12-31
54401090,7,Fritos lightly salted,2017-01-01,2018-12-31
54401095,1,all flavors,2017-01-01,2018-12-31
54401095,2,plain,2017-01-01,2018-12-31
54401112,1,"all other flavors, excluding cool ranch",2017-01-01,2018-12-31
54401112,2,all cheese flavors excluding nacho cheese,2017-01-01,2018-12-31
54401112,3,"Doritos, NFS",2017-01-01,2018-12-31
54401112,4,Doritos Jacked,2017-01-01,2018-12-31
54401112,5,rolled Doritos,2017-01-01,2018-12-31
54401112,6,Doritos Dinamita,2017-01-01,2018-12-31
54401112,7,Doritos toasted corn,2017-01-01,2018-12-31
54401121,1,"baked tortilla chips, NFS",2017-01-01,2018-12-31
54401121,2,"baked tortilla chips, original",2017-01-01,2018-12-31
54401121,3,Guiltless Gourmet,2017-01-01,2018-12-31
54401121,4,Baked Tostitos,2017-01-01,2018-12-31
54401121,5,low fat,2017-01-01,2018-12-31
54401121,6,fat free,2017-01-01,2018-12-31
54401121,7,baked or reduced fat nacho chips,2017-01-01,2018-12-31
54401122,1,Baked Doritos,2017-01-01,2018-12-31
54401122,2,"baked tortilla chips, flavored, NFS",2017-01-01,2018-12-31
54401122,3,nacho chip,2017-01-01,2018-12-31
54401122,4,reduced fat Doritos,2017-01-01,2018-12-31
54401122,5,low fat,2017-01-01,2018-12-31
54401122,6,fat free,2017-01-01,2018-12-31
54401170,1,Unsalted Baked Tostitos,2017-01-01,2018-12-31
54402080,2,all flavors,2017-01-01,2018-12-31
54402080,3,unsalted,2017-01-01,2018-12-31
54402200,2,Frito Lay Munchies Snack Mix,2017-01-01,2018-12-31
54402200,3,Party Mix,2017-01-01,2018-12-31
54402200,4,"SunChip, Cheetos, Doritos, Pretzel",2017-01-01,2018-12-31
54402200,5,"Chip mixtures, NFS",2017-01-01,2018-12-31
54402200,6,oriental snack mix,2017-01-01,2018-12-31
54402200,7,"snack mix, multigrain",2017-01-01,2018-12-31
54402200,8,Gardetto's Original Snak-ens,2017-01-01,2018-12-31
54402610,1,Pringles multigrain,2017-01-01,2018-12-31
54402610,3,potato crisps,2017-01-01,2018-12-31
54402700,1,all flavors,2017-01-01,2018-12-31
54402700,2,salted,2017-01-01,2018-12-31
54402700,3,pita crackers,2017-01-01,2018-12-31
54402700,4,Stacy's Pita Chips,2017-01-01,2018-12-31
54402700,5,multigrain,2017-01-01,2018-12-31
54402700,7,plain,2017-01-01,2018-12-31
54403005,1,"from a stadium, school, restaurant, sport or entertainment facility",2017-01-01,2018-12-31
54403006,1,"from a stadium, school, restaurant, sport or entertainment facility",2017-01-01,2018-12-31
54403006,2,no butter added,2017-01-01,2018-12-31
54403010,1,popped without oil,2017-01-01,2018-12-31
54403040,2,popped without oil,2017-01-01,2018-12-31
54403040,3,NS as to added fat,2017-01-01,2018-12-31
54403046,1,NS as to added fat,2017-01-01,2018-12-31
54403052,1,salted popcorn,2017-01-01,2018-12-31
54403053,1,low fat,2017-01-01,2018-12-31
54403053,2,reduced fat,2017-01-01,2018-12-31
54403053,3,fat free,2017-01-01,2018-12-31
54403053,4,94% fat free,2017-01-01,2018-12-31
54403053,5,100 calorie packs,2017-01-01,2018-12-31
54403053,6,salted popcorn,2017-01-01,2018-12-31
54403054,1,lightly salted,2017-01-01,2018-12-31
54403054,2,"regular, light, reduced fat, or fat free popcorn",2017-01-01,2018-12-31
54403054,3,plain or flavored popcorn,2017-01-01,2018-12-31
54403054,4,"flavors such as butter, cheese, kettle",2017-01-01,2018-12-31
54403055,1,no salt,2017-01-01,2018-12-31
54403055,2,"regular, light, reduced fat, or fat free popcorn",2017-01-01,2018-12-31
54403055,3,plain or flavored popcorn,2017-01-01,2018-12-31
54403055,4,"flavors such as butter, cheese, kettle",2017-01-01,2018-12-31
54403056,1,microwave movie theater style,2017-01-01,2018-12-31
54403057,1,light butter,2017-01-01,2018-12-31
54403057,2,low fat,2017-01-01,2018-12-31
54403057,3,reduced fat,2017-01-01,2018-12-31
54403057,4,fat free,2017-01-01,2018-12-31
54403057,5,94% fat free,2017-01-01,2018-12-31
54403057,6,100 calorie packs,2017-01-01,2018-12-31
54403059,1,sugar flavored,2017-01-01,2018-12-31
54403061,1,sugar flavored,2017-01-01,2018-12-31
54403061,2,low fat,2017-01-01,2018-12-31
54403061,3,reduced fat,2017-01-01,2018-12-31
54403061,4,fat free,2017-01-01,2018-12-31
54403061,5,94% fat free,2017-01-01,2018-12-31
54403061,6,100 calorie packs,2017-01-01,2018-12-31
54403062,1,"flavors such as lime, salt and vinegar, jalapeno, hot sauce, or spicy flavors",2017-01-01,2018-12-31
54403062,2,"all flavors other than butter, cheese, sugar, or kettle",2017-01-01,2018-12-31
54403081,1,salted popcorn,2017-01-01,2018-12-31
54403082,1,low fat,2017-01-01,2018-12-31
54403082,2,reduced fat,2017-01-01,2018-12-31
54403082,3,fat free,2017-01-01,2018-12-31
54403082,4,94% fat free,2017-01-01,2018-12-31
54403082,5,salted popcorn,2017-01-01,2018-12-31
54403083,1,lightly salted,2017-01-01,2018-12-31
54403083,2,"regular, light, reduced fat, or fat free popcorn",2017-01-01,2018-12-31
54403083,3,plain or flavored popcorn,2017-01-01,2018-12-31
54403083,4,"flavors such as butter, cheese, kettle",2017-01-01,2018-12-31
54403084,1,no salt,2017-01-01,2018-12-31
54403084,2,"regular, light, reduced fat, or fat free popcorn",2017-01-01,2018-12-31
54403084,3,plain or flavored popcorn,2017-01-01,2018-12-31
54403084,4,"flavors such as butter, cheese, kettle",2017-01-01,2018-12-31
54403085,1,movie theater style,2017-01-01,2018-12-31
54403086,1,light butter,2017-01-01,2018-12-31
54403086,2,low fat,2017-01-01,2018-12-31
54403086,3,reduced fat,2017-01-01,2018-12-31
54403086,4,fat free,2017-01-01,2018-12-31
54403086,5,94% fat free,2017-01-01,2018-12-31
54403088,1,low fat,2017-01-01,2018-12-31
54403088,2,reduced fat,2017-01-01,2018-12-31
54403088,3,fat free,2017-01-01,2018-12-31
54403088,4,94% fat free,2017-01-01,2018-12-31
54403089,1,sugar flavored,2017-01-01,2018-12-31
54403091,1,sugar flavored,2017-01-01,2018-12-31
54403091,2,low fat,2017-01-01,2018-12-31
54403091,3,reduced fat,2017-01-01,2018-12-31
54403091,4,fat free,2017-01-01,2018-12-31
54403091,5,94% fat free,2017-01-01,2018-12-31
54403092,1,"flavors such as lime, salt and vinegar, jalapeno, hot sauce, or spicy flavors",2017-01-01,2018-12-31
54403092,2,"all flavors other than butter, cheese, sugar or kettle",2017-01-01,2018-12-31
54403110,1,popcorn balls,2017-01-01,2018-12-31
54403110,3,sugar syrup coated,2017-01-01,2018-12-31
54403110,4,cinnamon sugar coated,2017-01-01,2018-12-31
54403120,1,Cracker Jacks,2017-01-01,2018-12-31
54403120,2,Fiddle Faddle,2017-01-01,2018-12-31
54403120,3,Crunch 'N Munch,2017-01-01,2018-12-31
54403120,4,Poppycock,2017-01-01,2018-12-31
54403120,5,sugar syrup coated with nuts,2017-01-01,2018-12-31
54404000,2,salted,2017-01-01,2018-12-31
54404000,3,"popcorn chips, NFS",2017-01-01,2018-12-31
54404000,4,PopCorners,2017-01-01,2018-12-31
54404010,1,"all other flavors, excluding sweet",2017-01-01,2018-12-31
54404010,2,Special K,2017-01-01,2018-12-31
54404010,4,Popcorn Indiana Chip'ins,2017-01-01,2018-12-31
54404010,5,"popcorn chips, flavored, NFS",2017-01-01,2018-12-31
54404010,6,PopCorners,2017-01-01,2018-12-31
54404020,2,PopCorners,2017-01-01,2018-12-31
54406010,1,all flavors,2017-01-01,2018-12-31
54406010,2,Funyuns,2017-01-01,2018-12-31
54406200,1,shrimp crackers,2017-01-01,2018-12-31
54406200,2,prawn crackers,2017-01-01,2018-12-31
54406200,3,Banh Phong Tom,2017-01-01,2018-12-31
54406200,4,tapioca base,2017-01-01,2018-12-31
54408016,1,original,2017-01-01,2018-12-31
54408035,1,all flavors such as cheese or honey mustard,2017-01-01,2018-12-31
54408070,1,whole wheat,2017-01-01,2018-12-31
54408070,2,whole grain,2017-01-01,2018-12-31
54408081,1,original,2017-01-01,2018-12-31
54408081,2,NS as to salted,2017-01-01,2018-12-31
54408082,1,all flavors,2017-01-01,2018-12-31
54408100,1,Gerber Graduates,2017-01-01,2018-12-31
54408105,1,crisps,2017-01-01,2018-12-31
54408105,2,thins,2017-01-01,2018-12-31
54408105,3,NS as to salted,2017-01-01,2018-12-31
54408110,1,all flavors,2017-01-01,2018-12-31
54408110,2,crisps,2017-01-01,2018-12-31
54408110,3,thins,2017-01-01,2018-12-31
54408115,1,all flavors,2017-01-01,2018-12-31
54408115,2,crisps,2017-01-01,2018-12-31
54408115,3,thins,2017-01-01,2018-12-31
54408115,4,NS as to salted,2017-01-01,2018-12-31
54408200,1,mint chocolate,2017-01-01,2018-12-31
54408210,1,white fudge,2017-01-01,2018-12-31
54408210,2,white creme,2017-01-01,2018-12-31
54408260,1,chocolate coated,2017-01-01,2018-12-31
54408260,2,yogurt coated,2017-01-01,2018-12-31
54408300,1,"Combos, all flavors",2017-01-01,2018-12-31
54408300,2,nuggets,2017-01-01,2018-12-31
54408310,1,nuggets,2017-01-01,2018-12-31
54408410,1,"from fast food, restaurant, or other place",2017-01-01,2018-12-31
54408410,2,lightly salted,2017-01-01,2018-12-31
54408411,1,"from fast food, restaurant, or other place",2017-01-01,2018-12-31
54408415,1,"from fast food, restaurant, or other place",2017-01-01,2018-12-31
54408415,2,lightly salted,2017-01-01,2018-12-31
54408416,1,"from fast food, restaurant, or other place",2017-01-01,2018-12-31
54408420,1,Sweet Almond,2017-01-01,2018-12-31
54408420,2,sugar,2017-01-01,2018-12-31
54408420,3,"from fast food, restaurant, or other place",2017-01-01,2018-12-31
54408422,1,all flavors,2017-01-01,2018-12-31
54408422,2,all coatings excluding cinnamon sugar or sugar,2017-01-01,2018-12-31
54408422,3,"from fast food, restaurant, or other place",2017-01-01,2018-12-31
54408422,4,roasted garlic parmesan,2017-01-01,2018-12-31
54408422,5,sour cream and onion,2017-01-01,2018-12-31
54408430,1,pepperoni or sausage toppings,2017-01-01,2018-12-31
54408430,2,seafood toppings,2017-01-01,2018-12-31
54408430,3,topped with meat and cheese,2017-01-01,2018-12-31
54408430,4,"from fast food, restaurant, or other place",2017-01-01,2018-12-31
54408432,1,"from fast food, restaurant, or other place",2017-01-01,2018-12-31
54408455,1,homemade,2017-01-01,2018-12-31
54408455,2,lightly salted,2017-01-01,2018-12-31
54408456,1,homemade,2017-01-01,2018-12-31
54408460,1,sugar,2017-01-01,2018-12-31
54408460,2,homemade,2017-01-01,2018-12-31
54408462,1,all flavors,2017-01-01,2018-12-31
54408462,2,all coatings excluding cinnamon sugar or sugar,2017-01-01,2018-12-31
54408462,3,homemade,2017-01-01,2018-12-31
54408462,4,NS as to salt,2017-01-01,2018-12-31
54408465,1,pepperoni or sausage toppings,2017-01-01,2018-12-31
54408465,2,seafood toppings,2017-01-01,2018-12-31
54408465,3,topped with meat and cheese,2017-01-01,2018-12-31
54408465,4,homemade,2017-01-01,2018-12-31
54408466,1,homemade,2017-01-01,2018-12-31
54408470,1,from any source,2017-01-01,2018-12-31
54408470,2,stuffed with cheese,2017-01-01,2018-12-31
54408475,1,school cafeteria (K-12),2017-01-01,2018-12-31
54408480,1,whole wheat,2017-01-01,2018-12-31
54408480,2,whole grain,2017-01-01,2018-12-31
54408480,3,from any source,2017-01-01,2018-12-31
54408485,1,from any source,2017-01-01,2018-12-31
54408485,2,NS as to salted,2017-01-01,2018-12-31
54408486,1,sugar coated,2017-01-01,2018-12-31
54408486,2,from any source,2017-01-01,2018-12-31
54408487,1,from any source,2017-01-01,2018-12-31
54408487,2,all flavors,2017-01-01,2018-12-31
54408487,3,all coatings or toppings excluding cinnamon sugar or sugar,2017-01-01,2018-12-31
54420210,1,all flavors,2017-01-01,2018-12-31
54420210,3,plain,2017-01-01,2018-12-31
54420220,3,Chex Party Mix,2017-01-01,2018-12-31
54420220,4,plain or flavored,2017-01-01,2018-12-31
54440010,1,all flavors,2017-01-01,2018-12-31
54440020,1,all flavors,2017-01-01,2018-12-31
54440020,2,Pepperidge Farm Cracker Chips,2017-01-01,2018-12-31
54440020,3,Ritz Chips,2017-01-01,2018-12-31
54440020,4,Special K Cracker Chips,2017-01-01,2018-12-31
54440020,5,Wheat Thins Toasted Chips,2017-01-01,2018-12-31
54440020,6,multigrain Ritz Chips,2017-01-01,2018-12-31
54440020,7,Pepperidge Farm Multi-Grain Chips,2017-01-01,2018-12-31
55100005,1,hot cakes,2017-01-01,2018-12-31
55100005,2,flapjacks,2017-01-01,2018-12-31
55100010,1,"pancakes, frozen, NFS",2017-01-01,2018-12-31
55100010,2,buttermilk,2017-01-01,2018-12-31
55100010,3,homestyle,2017-01-01,2018-12-31
55100010,4,hot cakes,2017-01-01,2018-12-31
55100010,5,flapjacks,2017-01-01,2018-12-31
55100010,6,Eggo,2017-01-01,2018-12-31
55100015,1,buttermilk,2017-01-01,2018-12-31
55100015,2,hot cakes,2017-01-01,2018-12-31
55100015,3,flapjacks,2017-01-01,2018-12-31
55100015,4,low fat,2017-01-01,2018-12-31
55100015,5,fat free,2017-01-01,2018-12-31
55100020,1,blueberry,2017-01-01,2018-12-31
55100020,2,raisin,2017-01-01,2018-12-31
55100020,3,hot cakes,2017-01-01,2018-12-31
55100020,4,flapjacks,2017-01-01,2018-12-31
55100020,5,Eggo,2017-01-01,2018-12-31
55100025,1,chocolate chips,2017-01-01,2018-12-31
55100025,2,hot cakes,2017-01-01,2018-12-31
55100025,3,flapjacks,2017-01-01,2018-12-31
55100025,4,Eggo,2017-01-01,2018-12-31
55100030,1,whole wheat,2017-01-01,2018-12-31
55100030,2,multigrain,2017-01-01,2018-12-31
55100030,3,hot cakes,2017-01-01,2018-12-31
55100030,4,flapjacks,2017-01-01,2018-12-31
55100035,1,whole wheat,2017-01-01,2018-12-31
55100035,2,multigrain,2017-01-01,2018-12-31
55100035,3,hot cakes,2017-01-01,2018-12-31
55100035,4,flapjacks,2017-01-01,2018-12-31
55100035,5,low fat,2017-01-01,2018-12-31
55100035,6,fat free,2017-01-01,2018-12-31
55100040,1,hot cakes,2017-01-01,2018-12-31
55100040,2,flapjacks,2017-01-01,2018-12-31
55100050,1,"pancakes, from fast food / restaurant, NFS",2017-01-01,2018-12-31
55100050,2,buttermilk,2017-01-01,2018-12-31
55100050,3,hot cakes,2017-01-01,2018-12-31
55100050,4,flapjacks,2017-01-01,2018-12-31
55100055,1,blueberry,2017-01-01,2018-12-31
55100055,2,raisin,2017-01-01,2018-12-31
55100055,3,hot cakes,2017-01-01,2018-12-31
55100055,4,flapjacks,2017-01-01,2018-12-31
55100060,1,chocolate chips,2017-01-01,2018-12-31
55100060,2,hot cakes,2017-01-01,2018-12-31
55100060,3,flapjacks,2017-01-01,2018-12-31
55100065,1,whole wheat,2017-01-01,2018-12-31
55100065,2,multigrain,2017-01-01,2018-12-31
55100065,3,hot cakes,2017-01-01,2018-12-31
55100065,4,flapjacks,2017-01-01,2018-12-31
55100070,1,Harvest Grain n' Nuts,2017-01-01,2018-12-31
55100070,2,whole wheat,2017-01-01,2018-12-31
55100070,3,multigrain,2017-01-01,2018-12-31
55100070,4,hot cakes,2017-01-01,2018-12-31
55100070,5,flapjacks,2017-01-01,2018-12-31
55100080,1,hot cakes,2017-01-01,2018-12-31
55100080,2,flapjacks,2017-01-01,2018-12-31
55101000,2,buttermilk,2017-01-01,2018-12-31
55101000,3,hot cakes,2017-01-01,2018-12-31
55101000,4,flapjacks,2017-01-01,2018-12-31
55101000,5,"from home, store, or other place (excluding frozen)",2017-01-01,2018-12-31
55101015,1,low fat,2017-01-01,2018-12-31
55101015,2,buttermilk,2017-01-01,2018-12-31
55101015,3,hot cakes,2017-01-01,2018-12-31
55101015,4,flapjacks,2017-01-01,2018-12-31
55101015,5,fat free,2017-01-01,2018-12-31
55101015,6,"from home, store, or other place (excluding frozen)",2017-01-01,2018-12-31
55103000,1,blueberry,2017-01-01,2018-12-31
55103000,2,raisin,2017-01-01,2018-12-31
55103000,3,hot cakes,2017-01-01,2018-12-31
55103000,4,flapjacks,2017-01-01,2018-12-31
55103000,5,"from home, store, or other place (excluding frozen)",2017-01-01,2018-12-31
55103020,1,sweet potato,2017-01-01,2018-12-31
55103020,2,hot cakes,2017-01-01,2018-12-31
55103020,3,flapjacks,2017-01-01,2018-12-31
55103020,5,"from home, store, or other place",2017-01-01,2018-12-31
55103100,1,chocolate chips,2017-01-01,2018-12-31
55103100,2,hot cakes,2017-01-01,2018-12-31
55103100,3,flapjacks,2017-01-01,2018-12-31
55103100,4,"from home, store, or other place (excluding frozen)",2017-01-01,2018-12-31
55105000,1,hot cakes,2017-01-01,2018-12-31
55105000,2,flapjacks,2017-01-01,2018-12-31
55105000,3,"from home, store, or other place",2017-01-01,2018-12-31
55105100,1,hot cakes,2017-01-01,2018-12-31
55105100,2,flapjacks,2017-01-01,2018-12-31
55105100,3,"from home, store, or other place",2017-01-01,2018-12-31
55105200,1,whole wheat,2017-01-01,2018-12-31
55105200,2,multigrain,2017-01-01,2018-12-31
55105200,3,hot cakes,2017-01-01,2018-12-31
55105200,4,flapjacks,2017-01-01,2018-12-31
55105200,5,"from home, store, or other place (excluding frozen)",2017-01-01,2018-12-31
55105205,1,low fat,2017-01-01,2018-12-31
55105205,2,fat free,2017-01-01,2018-12-31
55105205,3,whole wheat,2017-01-01,2018-12-31
55105205,4,multigrain,2017-01-01,2018-12-31
55105205,5,hot cakes,2017-01-01,2018-12-31
55105205,6,flapjacks,2017-01-01,2018-12-31
55105205,7,"from home, store, or other place (excluding frozen)",2017-01-01,2018-12-31
55106000,1,hot cakes,2017-01-01,2018-12-31
55106000,2,flapjacks,2017-01-01,2018-12-31
55106000,3,"from home, store, or other place (excluding frozen)",2017-01-01,2018-12-31
55200020,1,"waffle, from frozen, NFS",2017-01-01,2018-12-31
55200020,2,Belgian,2017-01-01,2018-12-31
55200020,3,buttermilk,2017-01-01,2018-12-31
55200020,4,homestyle waffle,2017-01-01,2018-12-31
55200020,5,Eggo,2017-01-01,2018-12-31
55200030,1,Belgian,2017-01-01,2018-12-31
55200030,2,buttermilk,2017-01-01,2018-12-31
55200030,3,homestyle,2017-01-01,2018-12-31
55200030,4,low fat,2017-01-01,2018-12-31
55200030,5,fat free,2017-01-01,2018-12-31
55200040,1,blueberry,2017-01-01,2018-12-31
55200040,2,strawberry,2017-01-01,2018-12-31
55200040,3,raisin,2017-01-01,2018-12-31
55200040,4,Eggo,2017-01-01,2018-12-31
55200050,1,chocolate chips,2017-01-01,2018-12-31
55200050,2,Eggo,2017-01-01,2018-12-31
55200060,1,whole wheat,2017-01-01,2018-12-31
55200060,2,multigrain,2017-01-01,2018-12-31
55200060,3,bran,2017-01-01,2018-12-31
55200070,1,whole wheat,2017-01-01,2018-12-31
55200070,2,multigrain,2017-01-01,2018-12-31
55200070,3,bran,2017-01-01,2018-12-31
55200070,4,low fat,2017-01-01,2018-12-31
55200070,5,fat free,2017-01-01,2018-12-31
55200070,6,Eggo Nutri-Grain,2017-01-01,2018-12-31
55200080,1,blueberry,2017-01-01,2018-12-31
55200080,2,strawberry,2017-01-01,2018-12-31
55200080,3,raisin,2017-01-01,2018-12-31
55200080,4,whole wheat,2017-01-01,2018-12-31
55200080,5,multigrain,2017-01-01,2018-12-31
55200080,6,bran,2017-01-01,2018-12-31
55200080,7,Eggo Nutri-Grain,2017-01-01,2018-12-31
55200100,1,"waffle, from fast food / restaurant, NFS",2017-01-01,2018-12-31
